date,open,high,low,close,volume,return,volatility_20d
2010-12-06,2850.382,2871.407,2831.697,2857.178,8977305600,0.005188164637945469,0.017323210399108138
2010-12-07,2843.767,2884.53,2809.11,2875.861,8678549600,0.006538969570674347,0.01749197159384179
2010-12-08,2868.733,2880.558,2843.94,2848.546,8670737600,-0.009498025113174768,0.017527382510444896
2010-12-09,2837.615,2854.7,2808.506,2810.949,9462255200,-0.013198663458480087,0.017277157452376908
2010-12-10,2798.736,2850.422,2792.522,2841.04,8049611200,0.010704925631877416,0.013799459636796544
2010-12-13,2850.325,2923.774,2847.658,2922.954,12887846400,0.028832399403035502,0.015266193122807317
2010-12-14,2928.3,2933.407,2912.42,2927.077,12094493600,0.0014105593177313747,0.012314817939267734
2010-12-15,2927.264,2939.05,2905.649,2911.414,10946248800,-0.005351072076341001,0.01150025862867795
2010-12-16,2908.865,2921.275,2891.858,2898.138,8760631200,-0.004559983568121928,0.011408934926993635
2010-12-17,2896.77,2898.812,2881.004,2893.74,7367713600,-0.001517526080538678,0.011280653853694169
2010-12-20,2901.47,2911.561,2804.556,2852.916,11375549600,-0.01410769454062899,0.01172157082022566
2010-12-21,2857.589,2908.166,2846.633,2904.115,10682562400,0.017946199607699498,0.011518067184944442
2010-12-22,2910.731,2917.199,2867.049,2877.9,9832556000,-0.009026846388658694,0.011499437666235773
2010-12-23,2874.202,2893.711,2849.836,2855.22,8900248800,-0.007880746377567083,0.011211777028252745
2010-12-24,2841.346,2853.486,2813.496,2835.157,8121684800,-0.0070267790222818816,0.01113663069675977
2010-12-27,2842.807,2876.811,2774.538,2781.402,9780728000,-0.01896014929684675,0.01187209021067249
2010-12-28,2768.031,2775.149,2730.407,2732.99,8433263200,-0.0174056105518009,0.011959627656022636
2010-12-29,2735.476,2753.025,2721.479,2751.527,6394128000,0.0067826812392288716,0.012090859274734552
2010-12-30,2751.973,2768.126,2724.541,2759.575,7317204800,0.0029249213255038153,0.011973651758412742
2010-12-31,2759.162,2808.926,2758.131,2808.077,8335021600,0.017575894838879336,0.012707313145754134
2011-01-04,2825.329,2855.396,2810.108,2852.648,11007279200,0.0158724279996596,0.013176344885881272
2011-01-05,2833.117,2850.493,2824.296,2838.593,10441528000,-0.0049270011582221995,0.013126335710030693
2011-01-06,2838.435,2853.875,2816.951,2824.197,8470561600,-0.005071526633088852,0.013004638797902063
2011-01-07,2820.665,2868.005,2807.87,2838.801,11312956800,0.005171027375214798,0.012694348397502012
2011-01-10,2832.622,2847.358,2786.861,2791.809,9078087200,-0.01655346746742714,0.01300827808908009
2011-01-11,2783.476,2810.762,2770.338,2804.047,8055377600,0.004383537699033102,0.01108414119876449
2011-01-12,2811.785,2828.468,2788.13,2821.305,7924612000,0.006154675724051595,0.01121136496814764
2011-01-13,2830.534,2837.526,2810.874,2827.713,7488626400,0.0022712893501413145,0.011213096786933104
2011-01-14,2817.048,2817.048,2780.438,2791.344,7675388000,-0.012861630582736039,0.011486634086859295
2011-01-17,2772.45,2780.942,2698.781,2706.66,9251911200,-0.030338073702130708,0.013136899446665523
2011-01-18,2696.147,2715.406,2683.367,2708.979,6037727600,0.0008567755092991902,0.012910376799994475
2011-01-19,2707.816,2759.602,2700.811,2758.097,7849316800,0.01813155436051761,0.012925888090734548
2011-01-20,2752.799,2752.799,2676.129,2677.652,8604719200,-0.029166849461784716,0.014184647289568995
2011-01-21,2668.677,2746.178,2667.286,2715.294,9563904000,0.01405783873333788,0.01466834927360967
2011-01-24,2716.524,2736.109,2690.652,2695.72,8792080800,-0.007208795806273649,0.014671422949795761
2011-01-25,2691.693,2701.044,2661.448,2677.432,6948140800,-0.006784087368124303,0.0141936035856096
2011-01-26,2677.172,2710.738,2676.769,2708.814,6075090000,0.011720932595113531,0.014001811064763421
2011-01-27,2690.825,2753.001,2677.21,2749.15,10556916000,0.014890649561025704,0.014332673813084009
2011-01-28,2741.314,2759.44,2733.291,2752.75,8542799200,0.0013094956622956566,0.014320195676345198
2011-01-31,2751.527,2790.921,2748.538,2790.694,9150281600,0.013784034147670488,0.014098274027586375
2011-02-01,2795.071,2805.049,2785.296,2798.96,7335009600,0.0029619872332831143,0.013610000053562521
2011-02-09,2778.701,2804.208,2764.867,2774.065,8725779200,-0.008894375053591363,0.013700992305290711
2011-02-10,2769.646,2819.063,2760.175,2818.163,9791976000,0.015896527298387086,0.014171958386390847
2011-02-11,2815.119,2835.411,2807.605,2827.328,10775816800,0.003252118489952549,0.014141493061322938
2011-02-14,2828.571,2906.261,2828.571,2899.134,15424297600,0.025397124069085786,0.014674752369996767
2011-02-15,2900.427,2934.467,2892.637,2899.237,15244990400,3.552785073068776e-05,0.01466964439784558
2011-02-16,2893.682,2924.188,2882.549,2923.896,12780569600,0.008505341232883046,0.014715938985033912
2011-02-17,2929.255,2939.284,2905.032,2926.964,13041549600,0.0010492849266867665,0.014716813198883924
2011-02-18,2924.23,2924.23,2890.262,2899.792,11377546400,-0.009283339323613138,0.014549608369645188
2011-02-21,2886.54,2932.82,2884.191,2932.246,11885588000,0.011191837207634281,0.012510862442486686
2011-02-22,2941.318,2944.413,2851.62,2855.516,15300462400,-0.026167654419172237,0.01422045831155329
2011-02-23,2844.99,2868.484,2839.195,2862.634,11108305600,0.00249271935440043,0.013751460800863586
2011-02-24,2861.393,2881.537,2854.564,2878.603,10977259200,0.0055784288176554675,0.01164690196852168
2011-02-25,2876.777,2890.324,2848.65,2878.565,10009404000,-1.3200847772343316e-05,0.011410193557928801
2011-02-28,2880.17,2906.169,2861.817,2905.053,11870576000,0.009201807150437835,0.011227090733978137
2011-03-01,2906.285,2931.58,2901.552,2918.92,13655504000,0.004773406887929488,0.010947253778549439
2011-03-02,2905.514,2924.963,2883.566,2913.808,13344225600,-0.001751332684691631,0.01088636313826003
2011-03-03,2918.731,2937.557,2900.761,2902.978,15048888000,-0.003716785731935679,0.010673634173841937
2011-03-04,2902.19,2944.459,2898.084,2942.306,11827724000,0.013547467462722729,0.010932536723372162
2011-03-07,2952.722,3000.429,2952.722,2996.211,16010588800,0.018320664132146502,0.011203213810982647
2011-03-08,2996.727,3001.624,2976.6,2999.942,12668115200,0.001245239404034093,0.011215082154064093
2011-03-09,3002.546,3012.044,2989.342,3002.154,12479073600,0.0007373475887200165,0.010854346759229618
2011-03-10,2995.768,2995.768,2954.367,2957.143,12379988800,-0.014992901763200672,0.011264566585972404
2011-03-11,2942.419,2966.98,2927.683,2933.796,11599448000,-0.007895120391540167,0.011497215148203066
2011-03-14,2923.982,2939.652,2914.458,2937.627,11691061600,0.001305816764355816,0.010082210047371249
2011-03-15,2927.984,2927.984,2850.945,2896.256,15495195200,-0.014083135809958236,0.010612141271667
2011-03-16,2894.252,2934.018,2894.252,2930.804,13077724000,0.01192850355769659,0.010782734888339848
2011-03-17,2906.955,2935.625,2885.651,2897.298,13779782400,-0.011432357810348348,0.011086307925285204
2011-03-18,2920.806,2930.606,2900.872,2906.886,10063733600,0.003309290242149876,0.010914523793438465
2011-03-21,2913.913,2927.073,2895.154,2909.137,9676027200,0.0007743681726768425,0.010605498823727591
2011-03-22,2917.687,2923.392,2884.751,2919.142,9511745600,0.003439164260741201,0.008707384896240514
2011-03-23,2919.016,2950.422,2911.626,2948.477,11260347200,0.010049185685382822,0.008930327821329628
2011-03-24,2949.85,2958.663,2942.134,2946.706,10895597600,-0.0006006490808643239,0.00888918854885578
2011-03-25,2948.543,2985.083,2946.697,2977.814,13639636800,0.010556872657129679,0.009123923239851945
2011-03-28,2985.356,3005.783,2979.196,2984.005,15601688000,0.002079041874341492,0.008954604811673168
2011-03-29,2979.865,2994.174,2953.54,2958.077,16854324800,-0.00868899348358998,0.009188991254302075
2011-03-30,2955.453,2968.182,2935.747,2955.771,12649355200,-0.0007795605050172627,0.009177872986795484
2011-03-31,2954.653,2961.63,2914.384,2928.111,10893560800,-0.009357964470184,0.009406379936877814
2011-04-01,2932.481,2967.847,2924.394,2967.41,9984409600,0.013421280818930681,0.009397186578274536
2011-04-06,2964.212,3005.238,2963.899,3001.36,14165060800,0.011440953558827571,0.008817268703312441
2011-04-07,3003.204,3012.288,2990.311,3007.909,12473459200,0.002182010821760727,0.008826028750486324
2011-04-08,3005.368,3031.097,2998.34,3030.021,11433779200,0.007351286225746989,0.008971132636080733
2011-04-11,3037.91,3059.568,3019.886,3022.746,14718956800,-0.0024009734585997977,0.008238523355186649
2011-04-12,3012.795,3039.124,3003.445,3021.369,14599054400,-0.00045554604984998637,0.007973266512257018
2011-04-13,3006.83,3050.401,2994.465,3050.398,12820265600,0.009607896288073459,0.008176051699549559
2011-04-14,3049.667,3058.239,3036.726,3042.635,12948710400,-0.002544913811246885,0.00735332230665057
2011-04-15,3036.345,3062.53,3020.156,3050.526,12853099200,0.0025934757208798676,0.007011259740054633
2011-04-18,3040.531,3067.456,3037.189,3057.329,13748873600,0.002230107201184328,0.0062557174181264615
2011-04-19,3038.807,3038.807,2996.222,2999.041,14189640000,-0.019065007396979472,0.007921727334883107
2011-04-20,3005.975,3019.123,2992.672,3007.037,11974165600,0.002666185624004447,0.007922750142236321
2011-04-21,3021.77,3035.471,3012.544,3026.668,12151066400,0.006528353325881975,0.007988563808605997
2011-04-22,3025.699,3032.965,3004.465,3010.517,11852561600,-0.005336231129413727,0.007896761357465563
2011-04-25,3003.031,3003.61,2964.643,2964.951,11731662400,-0.01513560627626409,0.008687939216077967
2011-04-26,2956.949,2970.278,2931.502,2938.981,9515481600,-0.008758998040776955,0.008565710710212013
2011-04-27,2946.327,2961.133,2907.662,2925.408,10549247200,-0.00461826735184756,0.008585482473670391
2011-04-28,2937.947,2953.193,2884.839,2887.044,10523087200,-0.013114068191513839,0.008848252339174158
2011-04-29,2886.629,2913.556,2871.01,2911.511,8753425600,0.008474758264854998,0.00910829971084711
2011-05-03,2911.51,2933.46,2890.225,2932.188,9640272000,0.007101810709284617,0.009029491043462734
2011-05-04,2916.845,2916.97,2860.075,2866.017,11148112800,-0.022567106884006205,0.009790682735002968
2011-05-05,2854.768,2880.125,2849.91,2872.404,9108442400,0.0022285283025189617,0.009347003653257453
2011-05-06,2842.765,2881.706,2834.456,2863.886,9106391200,-0.0029654602904047866,0.009292102685087808
2011-05-09,2868.235,2885.178,2861.42,2872.46,8157615200,0.0029938342517823457,0.009100313564084483
2011-05-10,2876.98,2891.034,2865.104,2890.634,8129717600,0.006326981054566527,0.009318374161355189
2011-05-11,2890.353,2897.141,2868.349,2883.42,9247712000,-0.002495646283825592,0.009309545016241424
2011-05-12,2864.976,2876.448,2843.097,2844.083,10024096000,-0.01364248011042446,0.009196280740459441
2011-05-13,2846.311,2871.992,2832.254,2871.031,9323881600,0.009475110255221075,0.009640908332885636
2011-05-16,2864.377,2877.091,2846.307,2849.067,8464824800,-0.0076502134599033544,0.009608322732764405
2011-05-17,2846.447,2869.23,2821.203,2852.773,9481984800,0.0013007767104109558,0.009582045539782723
2011-05-18,2846.725,2877.427,2843.676,2872.771,7682696800,0.007010021477348527,0.009102157378711893
2011-05-19,2879.387,2884.141,2856.829,2859.574,7699453600,-0.004593822480107201,0.0090462970785181
2011-05-20,2858.311,2866.763,2850.445,2858.459,7074378400,-0.00038991821858791464,0.008813301787138617
2011-05-23,2853.286,2853.286,2771.117,2774.569,9862204800,-0.029347980852620248,0.010623933455961293
2011-05-24,2766.059,2771.748,2744.777,2767.056,7485289600,-0.0027078079514331055,0.010297914538792963
2011-05-25,2764.56,2771.177,2737.33,2741.741,7440653600,-0.009148712566713568,0.010308957310313999
2011-05-26,2755.394,2764.89,2734.536,2736.527,7874131200,-0.0019017113578562173,0.01031018576674203
2011-05-27,2739.387,2746.842,2708.548,2709.947,8252105600,-0.009713041384207033,0.01016650825886911
2011-05-30,2704.485,2728.062,2689.206,2706.361,6517438800,-0.0013232731119834362,0.009808626102971597
2011-05-31,2707.559,2744.934,2702.095,2743.472,6790038400,0.013712509158977815,0.010287932669464362
2011-06-01,2737.057,2744.559,2726.495,2743.572,6855550400,3.645016242193044e-05,0.0092451880157653
2011-06-02,2715.316,2727.995,2676.538,2705.181,8602116000,-0.013993071805660673,0.009548374082563642
2011-06-03,2701.773,2732.427,2701.25,2728.02,6798394400,0.008442688308102131,0.009882369295376652
2011-06-07,2720.97,2745.77,2717.313,2744.3,6502129200,0.005967698184031089,0.009989283152508709
2011-06-08,2742.043,2754.122,2715.25,2750.288,7429466400,0.002181977189082751,0.009844313489605318
2011-06-09,2743.539,2747.332,2702.695,2703.345,8346926400,-0.01706839429179785,0.010373794717077629
2011-06-10,2696.13,2707.742,2672.32,2705.143,7340029600,0.0006651019385244261,0.010103229230566235
2011-06-13,2687.653,2703.423,2669.395,2700.379,6306946000,-0.0017610898943235531,0.00970982155170844
2011-06-14,2696.223,2735.553,2691.671,2730.04,8309751200,0.010984013725480857,0.01012662886010342
2011-06-15,2717.677,2730.476,2705.072,2705.431,7485694400,-0.009014153638774447,0.010207601630076514
2011-06-16,2685.632,2691.944,2663.12,2664.283,7092787200,-0.015209406560359517,0.010315420867482493
2011-06-17,2661.414,2675.027,2641.392,2642.818,6444263200,-0.008056576572383567,0.010360015621986022
2011-06-20,2635.834,2637.883,2610.99,2621.253,6005986400,-0.00815985058373303,0.010367844207117062
2011-06-21,2628.022,2648.024,2618.807,2646.483,6482187200,0.009625167810966673,0.008975504532696217
2011-06-22,2648.534,2657.725,2633.474,2649.321,5831380000,0.0010723666088161554,0.00900670189744149
2011-06-23,2640.66,2693.417,2630.336,2688.249,7377268800,0.014693576203110181,0.009588333727491453
2011-06-24,2678.052,2759.71,2674.303,2746.211,12577363200,0.021561246744628226,0.010820757469947177
2011-06-27,2746.787,2769.043,2743.496,2758.23,10160101600,0.004376575579953634,0.010595503755390267
2011-06-28,2759.713,2763.28,2736.398,2759.202,8827744800,0.00035239990863722426,0.010583310857559591
2011-06-29,2757.4,2759.231,2727.253,2728.483,8822420000,-0.011133291437161907,0.01047272861250156
2011-06-30,2729.992,2774.365,2729.992,2762.076,9096712000,0.012311969691583213,0.010841872581646766
2011-07-01,2767.834,2778.668,2752.966,2759.362,9207288000,-0.0009825942515702124,0.01031063524132041
2011-07-04,2770.94,2813.27,2770.94,2812.818,12196225600,0.01937259409965053,0.010990742113792147
2011-07-05,2812.722,2818.141,2799.11,2816.355,11012422400,0.0012574578234354483,0.010942334786143766
2011-07-06,2811.815,2811.815,2780.728,2810.479,10310439200,-0.0020863847064734875,0.010966922082155921
2011-07-07,2813.193,2825.123,2793.892,2794.267,11651214400,-0.005768411719141109,0.01024692366104725
2011-07-08,2797.026,2807.38,2784.126,2797.774,8621160800,0.0012550697553239676,0.01024462131021277
2011-07-11,2789.454,2807.322,2780.665,2802.692,8606359200,0.001757826043133015,0.010211590597635399
2011-07-12,2783.722,2783.722,2752.186,2754.582,9667447200,-0.01716563932105275,0.010817150657224118
2011-07-13,2756.032,2797.266,2756.032,2795.476,9192912800,0.014845809636452989,0.011025996650550826
2011-07-14,2798.212,2811.704,2788.983,2810.444,10450208000,0.005354365410398687,0.010301576443246498
2011-07-15,2803.585,2821.339,2794.159,2820.169,10747006400,0.003460307339338442,0.009984230247790755
2011-07-18,2821.358,2826.959,2807.108,2816.688,10810862400,-0.001234323191269704,0.009681359179874614
2011-07-19,2804.923,2809.315,2790.685,2796.983,9274088000,-0.006995805002186994,0.009852972951965867
2011-07-20,2810.436,2817.285,2779.381,2794.205,8403061600,-0.0009932130441980824,0.009882983474875442
2011-07-21,2795.896,2799.852,2763.418,2765.894,8176058400,-0.010132041135135106,0.009857907305660451
2011-07-22,2769.863,2782.169,2763.8,2770.79,7021184000,0.0017701329118180453,0.00865497548685506
2011-07-25,2759.628,2759.628,2680.747,2688.746,11124224800,-0.029610327740463904,0.010896232956878865
2011-07-26,2685.754,2704.939,2677.119,2703.026,7288145600,0.005311026032209787,0.010989862839216465
2011-07-27,2690.144,2726.801,2680.433,2723.492,8040778400,0.007571514295460213,0.010874756722736004
2011-07-28,2701.771,2712.09,2684.661,2708.777,7847491200,-0.005402989984916506,0.010532210809489096
2011-07-29,2706.497,2721.53,2681.272,2701.729,7547165600,-0.0026019122282860963,0.01053893307511952
2011-08-01,2697.575,2712.888,2688.529,2703.783,5900071200,0.0007602538966713368,0.009405997525662173
2011-08-02,2689.971,2689.971,2651.28,2679.259,6999318400,-0.00907025452856236,0.009504637179385215
2011-08-03,2659.118,2688.065,2654.364,2678.485,6398160800,-0.0002888858449294762,0.00951673480130511
2011-08-04,2683.192,2698.815,2675.534,2684.039,5887211200,0.002073560240210437,0.009530403698188448
2011-08-05,2620.277,2644.581,2605.137,2626.423,7857183200,-0.021466156043187357,0.010437221122877005
2011-08-08,2599.289,2614.19,2497.918,2526.816,11030249600,-0.037924964866664634,0.012937083400193264
2011-08-09,2468.032,2537.409,2437.681,2526.07,10372388800,-0.0002952332104908528,0.012654998204317118
2011-08-10,2562.393,2579.156,2544.952,2549.176,10036934400,0.009147014928327257,0.012260573176779886
2011-08-11,2508.857,2582.155,2505.012,2581.508,9559726400,0.012683314137587942,0.012674050913821483
2011-08-12,2593.395,2605.447,2585.846,2593.173,9717120800,0.004518676680451916,0.012709710809366184
2011-08-15,2598.138,2627.104,2584.407,2626.77,8867684000,0.012955942391811304,0.013262688878292066
2011-08-16,2627.854,2636.36,2601.501,2608.166,8522686400,-0.007082462491957764,0.013263939705914923
2011-08-17,2603.961,2617.165,2596.039,2601.261,7010914400,-0.0026474541881154057,0.01325326964900827
2011-08-18,2601.99,2603.485,2556.859,2559.472,7098928000,-0.016064900830789264,0.013474393338539298
2011-08-19,2519.645,2538.272,2513.754,2534.358,7060680000,-0.00981218001212747,0.013472052382674437
2011-08-22,2534.57,2553.415,2507.782,2515.863,6121442800,-0.007297706164638318,0.012128022572445562
2011-08-23,2524.877,2554.178,2514.949,2554.019,6094419200,0.015166167633134275,0.012681591151189378
2011-08-24,2562.411,2569.278,2536.256,2541.091,6546246800,-0.0050618260866500675,0.012452781928448047
2011-08-25,2546.402,2616.304,2545.054,2615.261,10453797600,0.029188250243694647,0.01440672709801679
2011-08-26,2602.208,2616.636,2593.238,2612.188,7785044800,-0.0011750261254994676,0.014405329462438284
2011-08-29,2595.466,2595.466,2570.844,2576.413,7369609600,-0.013695415490768692,0.01464218726673683
2011-08-30,2592.597,2615.135,2563.689,2566.595,7591068800,-0.0038107244451880407,0.014561341701990296
2011-08-31,2566.529,2574.415,2545.096,2567.34,5916972000,0.000290267845141301,0.01456559204446985
2011-09-01,2569.799,2584.804,2547.855,2556.042,5729092800,-0.004400663721984666,0.014541854692303567
2011-09-02,2551.556,2557.31,2517.618,2528.28,5443658000,-0.010861323874959639,0.01399061600854856
2011-09-05,2510.1,2510.1,2478.195,2478.739,5503106400,-0.01959474425301,0.011952052839790742
2011-09-06,2465.565,2482.242,2459.543,2470.524,4922317200,-0.0033141851562428215,0.011963171323716755
2011-09-07,2480.941,2516.754,2475.218,2516.09,5966586000,0.018443860492753927,0.012546377129976097
2011-09-08,2523.962,2524.377,2498.113,2498.943,5527195200,-0.006814939052259605,0.012214797339449936
2011-09-09,2506.969,2528.422,2487.145,2497.753,5125338000,-0.00047620133792569685,0.012134912261246817
2011-09-13,2467.73,2477.083,2453.796,2471.305,4993092000,-0.010588717138964587,0.011764125476463121
2011-09-14,2478.586,2485.934,2439.372,2484.827,5406597600,0.005471603059922003,0.011868201528354019
2011-09-15,2482.859,2496.572,2477.651,2479.055,5600368800,-0.00232289813335107,0.01186799930916663
2011-09-16,2490.177,2499.481,2475.758,2482.343,4798685600,0.0013263118406006136,0.01143854402088527
2011-09-19,2469.6,2469.6,2437.165,2437.795,4874682400,-0.017945948646097554,0.0118866825821529
2011-09-20,2433.721,2460.034,2426.703,2447.755,4626589200,0.0040856593766087634,0.011885830004587096
2011-09-21,2450.116,2517.673,2438.852,2512.963,8668928000,0.026639921070531924,0.012951756910840604
2011-09-22,2491.212,2499.976,2442.462,2443.057,7469540800,-0.027818157290815826,0.014283382061367238
2011-09-23,2411.833,2440.751,2400.141,2433.159,6730269600,-0.004051481402193913,0.012271650118887057
2011-09-26,2416.226,2441.729,2384.64,2393.183,5742504000,-0.016429670235278526,0.012587536418115025
2011-09-27,2410.991,2423.913,2395.164,2415.054,5523143200,0.009138874879188075,0.012724679702066852
2011-09-28,2427.289,2430.27,2383.396,2392.062,5575844800,-0.00952028401849403,0.012804043510907748
2011-09-29,2378.423,2387.538,2358.572,2365.343,5919124000,-0.011169860981864232,0.012884633540262804
2011-09-30,2368.398,2377.541,2348.217,2359.22,4881837200,-0.00258863090892103,0.012888113377329537
2011-10-10,2363.078,2368.149,2338.685,2344.787,4174530400,-0.006117699917769448,0.012796965744210286
2011-10-11,2401.738,2412.376,2323.412,2348.516,6397580800,0.001590336350380861,0.012276724359848976
2011-10-12,2335.488,2421.693,2318.628,2420.0,9150856800,0.030437944642489168,0.014325605308536025
2011-10-13,2412.832,2439.64,2406.282,2438.79,8786010400,0.007764462809917383,0.013752824913435931
2011-10-14,2429.885,2437.594,2409.288,2431.375,6067316000,-0.00304044218649413,0.013701412206050626
2011-10-17,2434.486,2452.99,2424.726,2440.402,5826768000,0.0037127139992803038,0.013746301349253582
2011-10-18,2423.282,2425.646,2378.667,2383.485,7952574400,-0.02332279681790128,0.014485374301820063
2011-10-19,2387.831,2401.688,2374.417,2377.512,5853463600,-0.0025059943737846258,0.014386768889616696
2011-10-20,2365.909,2368.64,2315.9,2331.366,6542521600,-0.01940936575714447,0.014898490165610009
2011-10-21,2330.512,2340.315,2313.782,2317.275,4843672400,-0.006044096036400881,0.014877995833432842
2011-10-24,2322.02,2371.092,2307.146,2370.333,7087407200,0.02289672136453369,0.015553856881668235
2011-10-25,2366.398,2414.049,2357.387,2409.672,9088888000,0.016596402277654576,0.016025746238280715
2011-10-26,2398.187,2448.981,2394.733,2427.48,10744716800,0.007390217423782097,0.014833425877162139
2011-10-27,2432.473,2449.701,2426.315,2435.614,8240896000,0.003350800006591159,0.013515397043308149
2011-10-28,2462.085,2483.759,2456.177,2473.41,11003272000,0.015518058280170832,0.01391418676256708
2011-10-31,2470.254,2478.307,2455.205,2468.25,8417256000,-0.002086188703045555,0.013330702742463013
2011-11-01,2450.331,2491.355,2445.527,2470.019,8889241600,0.000716702116884349,0.01321351362313368
2011-11-02,2437.87,2505.121,2433.715,2504.108,10546820000,0.013801108412526464,0.01324588684741931
2011-11-03,2510.842,2535.24,2507.297,2508.09,13657632000,0.0015901870047139166,0.01286087669959108
2011-11-04,2525.244,2536.779,2512.904,2528.294,10187367200,0.008055532297485124,0.012837106922401396
2011-11-07,2518.898,2536.18,2507.615,2509.799,7886717600,-0.007315209386250188,0.012887241751150809
2011-11-08,2514.259,2524.82,2500.02,2503.836,7867265600,-0.0023758874714668865,0.012948301151408338
2011-11-09,2512.587,2527.703,2489.025,2524.919,7820857600,0.008420279922487062,0.011356494406518407
2011-11-10,2498.594,2507.452,2478.139,2479.536,8711108800,-0.01797404193956309,0.012123479530071474
2011-11-11,2483.957,2496.527,2472.761,2481.084,6613766800,0.0006243103548404516,0.012088452588417465
2011-11-14,2498.672,2529.632,2496.335,2528.714,8122980800,0.019197254103448413,0.012743908981988598
2011-11-15,2525.948,2534.059,2518.703,2529.761,7922775200,0.00041404445105297505,0.011298959368268852
2011-11-16,2529.073,2529.458,2456.856,2466.959,9338211200,-0.024825270055155446,0.012868988978968007
2011-11-17,2467.704,2482.528,2459.165,2463.046,6641428400,-0.001586163369557414,0.011893878074570685
2011-11-18,2448.387,2448.51,2411.042,2416.562,7218080800,-0.018872566732411777,0.01271456674159359
2011-11-21,2416.732,2419.244,2396.087,2415.13,5017036800,-0.0005925773888688646,0.011748038078329642
2011-11-22,2400.984,2414.85,2387.826,2412.625,5144323200,-0.0010372112474277273,0.01116326137888101
2011-11-23,2415.197,2418.56,2390.654,2395.065,5054784800,-0.007278379358582443,0.0111423584401901
2011-11-24,2379.146,2409.719,2370.695,2397.554,5215415200,0.0010392202299311926,0.01111102566908377
2011-11-25,2393.327,2403.942,2372.622,2380.224,4536255200,-0.007228200073908675,0.01050833266074531
2011-11-28,2383.893,2396.827,2372.156,2383.034,4606466400,0.0011805611572692776,0.010530090347484053
2011-11-29,2398.994,2413.326,2388.202,2412.393,5512319200,0.01232000886265161,0.010980402030347948
2011-11-30,2406.329,2407.326,2319.44,2333.414,7661110400,-0.0327388613712607,0.012480362895513788
2011-12-01,2392.485,2423.559,2376.916,2386.86,9865004800,0.022904636725415983,0.013776107285951038
2011-12-02,2374.899,2378.299,2344.846,2360.664,5986884400,-0.010975088610140515,0.013673982394618419
2011-12-05,2363.111,2363.127,2327.61,2333.229,5221496800,-0.011621730157277965,0.013773504293172947
2011-12-06,2326.66,2331.892,2310.155,2325.905,4591707600,-0.0031389975008880855,0.013771136527028837
2011-12-07,2325.562,2339.847,2317.814,2332.73,4157030400,0.0029343416863543137,0.01357255820798099
2011-12-08,2329.911,2346.654,2302.642,2329.82,5147352000,-0.0012474654160574694,0.013166532813666986
2011-12-09,2315.513,2331.259,2309.457,2315.27,3998856000,-0.006245117648573828,0.013155881321643307
2011-12-12,2312.151,2315.811,2290.264,2291.545,3963257600,-0.010247184993542824,0.012102936135738396
2011-12-13,2283.223,2285.814,2245.868,2248.59,5862748000,-0.018744995188835434,0.012419107090542704
2011-12-14,2241.387,2256.744,2224.725,2228.525,4407982400,-0.008923369756158372,0.011620315396620371
2011-12-15,2215.792,2216.909,2179.467,2180.895,5671218400,-0.02137288116579361,0.012144411644593527
2011-12-16,2179.509,2225.538,2170.748,2224.84,5726590400,0.02014998429543846,0.013066194364413954
2011-12-19,2208.071,2221.448,2164.887,2218.235,5781846400,-0.0029687528091907334,0.013043951537967608
2011-12-20,2209.699,2239.859,2206.519,2215.93,5276111200,-0.0010391144310680778,0.013043927549101473
2011-12-21,2230.18,2237.466,2188.71,2191.148,5087726400,-0.011183566267887413,0.013122027241191292
2011-12-22,2178.572,2201.587,2149.423,2186.297,5898611600,-0.002213907960575967,0.013071678404543187
2011-12-23,2183.911,2219.786,2178.141,2204.784,5242132400,0.008455850234437623,0.013367763955725602
2011-12-26,2193.659,2213.453,2186.07,2190.11,4361366400,-0.006655527253463411,0.013330869222827633
2011-12-27,2186.709,2196.973,2162.723,2166.205,4571218000,-0.01091497687330778,0.012824896505110987
2011-12-28,2157.65,2170.672,2134.017,2170.013,4963343600,0.0017579130322384895,0.011149149969877842
2011-12-29,2161.184,2181.955,2157.115,2173.561,4474920000,0.001635013246464423,0.00936276881295828
2011-12-30,2177.517,2200.988,2177.517,2199.417,5194384000,0.01189568638745353,0.009926465004584446
2012-01-04,2211.995,2217.52,2168.644,2169.39,4924553600,-0.013652254211002246,0.010023977164996496
2012-01-05,2160.898,2183.404,2145.556,2148.452,5874344800,-0.009651561037895329,0.010114068451854275
2012-01-06,2148.147,2164.322,2132.626,2163.395,5058305600,0.006955240331177892,0.010295645749171559
2012-01-09,2164.741,2226.218,2148.453,2225.89,7675984000,0.02888746622785021,0.012618207896382384
2012-01-10,2221.832,2288.628,2218.275,2285.744,10958541600,0.026889918190027506,0.014142842870300985
2012-01-11,2282.913,2290.644,2265.185,2276.046,8444178400,-0.004242819843342183,0.01398898734613563
2012-01-12,2268.739,2295.224,2265.256,2275.01,7156999200,-0.00045517533476902017,0.013296772639041358
2012-01-13,2277.08,2281.532,2225.736,2244.58,7147432000,-0.013375765381251181,0.013501496656618352
2012-01-16,2230.433,2241.259,2206.045,2206.193,4585952000,-0.017102085913622944,0.013167915152312233
2012-01-17,2206.531,2298.376,2196.117,2298.376,8780356000,0.04178374240150329,0.015530020237366313
2012-01-18,2298.834,2311.579,2257.898,2266.384,8994042400,-0.013919393519598255,0.015893565890184036
