date,sentiment_proxy,sentiment_zscore,momentum_5d,momentum_20d,volume_ratio
2015-04-20,0.038219773654322754,0.34775939327806776,0.023395879798699837,0.15227926199112662,1.6336113017834326
2015-04-21,0.04731902158260036,0.5468724107872296,0.041030802706942704,0.1533643481681366,1.153256053033387
2015-04-22,0.09676716871191098,1.6285173234589585,0.08014452643845627,0.17923581106569197,1.2074083285802355
2015-04-23,0.057388570288078616,0.7640971445398249,0.05000268742246006,0.18767709517232956,1.147709718144089
2015-04-24,0.025788291715367704,0.07054141217906418,0.023636123009617815,0.17717578797310707,1.0910542183620446
2015-04-27,0.0706807315923048,1.0486678137815584,0.06210127699490553,0.19400008151259662,1.1381526276521348
2015-04-28,0.03563782495771831,0.2769176755520685,0.026923693420157546,0.1509999823131868,1.3236603314995619
2015-04-29,0.006602675254400917,-0.362422965082927,0.007650716514677303,0.16689057714609112,0.8630139728395634
2015-04-30,0.0019967820243298314,-0.465464480929309,0.002304234259453697,0.14382846909816838,0.8665707560494486
2015-05-04,0.014961759156711484,-0.18475404386729646,0.018342212098515165,0.15158450106901689,0.8157009130824883
2015-05-05,-0.04293946026581248,-1.4541381307189696,-0.04384874931780913,0.10061657849734051,0.979263056161391
2015-05-06,-0.031841114675405964,-1.2064809075764287,-0.03964162006700456,0.06968987479717714,0.8032243541405794
2015-05-07,-0.04191050278344731,-1.420524312993835,-0.06476878707830491,0.04301513111453015,0.6470787037092091
2015-05-08,-0.02661386258097095,-1.0854208980344566,-0.039892862584167466,0.07060872720790867,0.6671334383392523
2015-05-11,-0.015524162772718873,-0.8440128918701537,-0.018876943989602823,0.08028991470201563,0.8223874998659413
2015-05-12,0.027649575649450666,0.09742524633287016,0.03312503291855262,0.07477344039434886,0.8347033410482961
2015-05-13,0.03015589240754914,0.14886697833938578,0.03648481674232862,0.06479769280242431,0.8265326538577116
2015-05-14,0.03900227431107623,0.33880778765021224,0.051023173926578624,0.07404962980140728,0.764403138997189
2015-05-15,0.010176715889338805,-0.2955530867075355,0.013544123804880015,0.025958182902626303,0.7513749900655873
2015-05-18,-0.015662827895501778,-0.8609901480931273,-0.02460881762798417,-0.001507426509454013,0.6364721837627271
2015-05-19,-0.002041299253262667,-0.562808996133036,-0.0026220524175706306,0.04875550817807839,0.7785119929654039
2015-05-20,0.007749346887226493,-0.3496518341642256,0.008492010354885227,0.032258900450366834,0.9125456238720318
2015-05-21,0.02388358629378452,0.0042928393953001855,0.030332872807804834,0.02423797617075585,0.7873829308920297
