date,market_return,abnormal_return,abs_ar,hs300_close,hs300_volume,ivix,north_flow,margin_balance,usd_cny,gdp_growth,cpi,ppi,m2_growth,epu,volatility_20d,volatility_60d,momentum_5d,momentum_10d,momentum_20d,volume_ratio_5d,volume_ratio_20d,intraday_range,sentiment_zscore,sentiment_level,amihud
2021-02-23,-0.0031559673151481,-0.0014845625307243,0.0014845625307243,5579.668,23380772700,23.89,6.5076999999999705,15386.67,645.16,12.4,-0.3,0.3,9.4,565.40048,0.0147894393029704,0.0124119080048176,-0.0181632116897401,0.0152930485776242,0.0279120588614284,1.0443193726076636,1.2305114389241734,0.0185756571896391,-0.3913286331614536,中性,0.0013498130945638
2021-02-24,-0.0254674650893206,-0.005591253815235,0.005591253815235,5437.568,22542861000,24.84,-6.73239999999998,15394.43,646.15,12.4,-0.3,0.3,9.4,565.40048,0.0158795636241154,0.0128662757086713,-0.0649925585113097,-0.0072857173225172,-0.0047114219357797,0.9595277648794048,1.1696338348656563,0.0402937489701278,0.1594755382821963,中性,0.0112973526693531
2021-02-25,0.0058831448176832,5.608128348377761e-07,5.608128348377761e-07,5469.558,23073602800,23.18,-7.324500000000009,15375.78,645.22,12.4,-0.3,0.3,9.4,565.40048,0.0154820307320107,0.0127384583522253,-0.052336014360773,0.0006489475761984,-0.01499481906857,0.9722794972481272,1.1907503682119205,0.0152599167976644,-0.0364018521920249,中性,0.0025497296060254
2021-02-26,-0.0242792927691779,-0.0030896065001594,0.0030896065001594,5336.761,21226454300,24.26,-56.320600000000006,15303.41,647.13,12.4,-0.3,0.3,9.4,565.40048,0.0163411005806581,0.0131784880321765,-0.0784288142474592,-0.0253596272395023,-0.0401379082039092,0.8961139847790871,1.0917730189126291,0.0182623879915176,1.1018959512818574,贪婪,0.0114382234668264
2021-03-01,0.0153694347563999,0.0033092936367902,0.0033092936367902,5418.784,17746352300,24.34,37.8646000000001,15341.08,647.54,12.4,-0.3,0.3,9.4,493.89919,0.0165879302504444,0.0132253370353227,-0.0316501455995634,-0.0247890021297932,-0.0348491301920534,0.8218183391648567,0.91739587446901,0.013953314987274,0.7208347277938976,中性,0.0086606162757176
2021-03-02,-0.012761903777674,-0.0007077842755058,0.0007077842755058,5349.63,19651111500,23.71,-67.9062,15362.06,646.25,12.4,-0.3,0.3,9.4,493.89919,0.0162393351899893,0.0133341119621966,-0.0412560820620894,-0.0594192937518295,-0.0275334395909918,0.9425863154862444,1.0094419956793883,0.0280232464675126,0.1148964361669298,中性,0.0064942401744929
2021-03-03,0.0191757186945638,-0.0002947753014592,0.0002947753014592,5452.213,19470905400,23.33,90.103,15361.48,645.65,12.4,-0.3,0.3,9.4,493.89919,0.0168626579187259,0.0132767883281537,0.003387101721795,-0.0616054567895146,-0.0110849270039186,0.9623014863482166,0.9913957272960394,0.0249284098035054,-0.2969931953743763,中性,0.0098483960045144
2021-03-04,-0.0314564012814612,-0.010932233041041,0.010932233041041,5280.706,21277521100,25.08,-73.6914,15326.57,647.58,12.4,-0.3,0.3,9.4,493.89919,0.017232011918966,0.0139341448005515,-0.0339524443773494,-0.0862884587381225,-0.0152511839059358,1.070595706765683,1.0718430364218043,0.0260563644330889,-0.6419121177796947,中性,0.014783865626838
2021-03-05,-0.0033915919575905,-0.0029620205471234,0.0029620205471234,5262.796,20262795600,26.96,5.26699999999997,15262.61,649.04,12.4,-0.3,0.3,9.4,493.89919,0.0172189701317303,0.0139400469076037,-0.013064743565762,-0.0914935578132213,-0.0139603636606149,1.0295227202093955,1.015496423255016,0.0253808051841643,-0.3268524826068416,中性,0.0016738025811159
2021-03-08,-0.0347288779576484,-0.0117210826688596,0.0117210826688596,5080.025,23023163500,27.73,-85.88850000000001,15249.39,647.95,12.4,-0.3,0.3,9.4,493.89919,0.0185142456307758,0.0146724232983204,-0.0631630562798104,-0.0948132018793739,-0.0609619302475799,1.1102403009070398,1.1356466037491528,0.0485159029729185,-1.3192538141214278,恐惧,0.0150843206050499
2021-03-09,-0.021461705404993,-0.0033048848623752,0.0033048848623752,4970.999,23071100400,27.17,24.3104,15167.33,653.38,12.4,-0.3,0.3,9.4,493.89919,0.0184154775392093,0.0148945168912885,-0.0718628579071294,-0.1131189399692188,-0.0978258913915945,1.0770270161511617,1.119919458651687,0.0354862272150929,-1.1074824925292457,恐惧,0.00930241949144
2021-03-10,0.0065606531001112,0.0070235482577812,0.0070235482577812,5003.612,16992849000,26.07,52.25020000000001,15100.27,651.06,12.4,-0.2,1.7,10.1,493.89919,0.0185899501021141,0.0149154053627833,-0.084477923501582,-0.0810908217797869,-0.0883765391023042,0.8120647264758953,0.8285133267880719,0.0147219648525905,2.516617476338987,极度贪婪,0.0038608317534694
2021-03-11,0.0249028102099044,0.0013470641821482,0.0013470641821482,5128.216,18960076600,24.07,67.194,15124.78,649.7,12.4,-0.2,1.7,10.1,493.89919,0.0197136956391557,0.0151460320464072,-0.0281187120102163,-0.0620711563875657,-0.0614222088113672,0.92659951917049,0.9223991976449588,0.0229781662862873,0.0776222794108167,中性,0.0131343405067806
2021-03-12,0.0035417774914316,-0.0011855425309958,0.0011855425309958,5146.379,20102058900,22.56,8.27149999999998,15078.02,648.45,12.4,-0.2,1.7,10.1,493.89919,0.0197410717742107,0.0151495523205257,-0.021185342561194,-0.0342500861269561,-0.0596097133664584,0.9839553014273572,0.975270417698431,0.012989909993026,-0.2077784047119679,中性,0.00176189787775
2021-03-15,-0.0215365016839995,-0.0119415837586007,0.0119415837586007,5035.544,20415308400,23.26,36.8698,15115.85,650.1,12.4,-0.2,1.7,10.1,493.89919,0.0196906309902597,0.0153570273323347,-0.0079929662875452,-0.0711560225673556,-0.0959450246971489,1.0254682862671964,0.9809215563742638,0.0255140258927337,-0.2932247562056642,中性,0.0105491924305192
2021-03-16,0.0087017410631304,0.0008691612504667,0.0008691612504667,5079.362,16139005400,22.47,55.7237,15098.26,650.29,12.4,-0.2,1.7,10.1,493.89919,0.0189586759521053,0.0153520046302684,0.0221704801805783,-0.0496923777265511,-0.1091116714783806,0.8713490813697268,0.7761043848151155,0.0146392401250393,-0.7412011294160753,中性,0.0053917455552313
2021-03-17,0.0042320275656666,0.0045749610043751,0.0045749610043751,5100.858,14916237600,22.71,1.64730000000003,15108.01,649.78,12.4,-0.2,1.7,10.1,493.89919,0.0180484701964892,0.0153580390465131,0.0198418546461337,-0.0646360688554482,-0.1262415256449629,0.8238039823382288,0.720944588303194,0.0202748243530793,-0.8639225035173423,中性,0.0028371950616197
2021-03-18,0.0080202193434908,0.0029362719574268,0.0029362719574268,5141.768,14290151800,22.26,33.1541,15092.85,648.59,12.4,-0.2,1.7,10.1,493.89919,0.0183295240319332,0.0153870443400385,0.0029592637797201,-0.0251594482304962,-0.1114479069686187,0.8321507164745635,0.7035977016622069,0.0095935872641473,-0.3414796792240733,中性,0.005612410179919
2021-03-19,-0.02619274148503,-0.0093276380565093,0.0093276380565093,5007.091,16417484900,22.77,-40.3157,15074.9,650.98,12.4,-0.2,1.7,10.1,493.89919,0.0187993381672762,0.0156888589337156,-0.0267752551967416,-0.0479605977579357,-0.139454155571157,0.9988955268776484,0.8184755970886176,0.0218004825556394,-0.2578599069893479,中性,0.0159541742505455
2021-03-22,0.0099980208068914,-0.001391065278868,0.001391065278868,5057.152,16740263200,22.03,71.63119999999999,15127.04,651.91,12.4,-0.2,1.7,10.1,493.89919,0.0182382203918821,0.015733305523786,0.0047592672941494,-0.0032336989933957,-0.0980469008727696,1.0662161145143143,0.8591357412420564,0.0147903404920397,-0.214683592646616,中性,0.0059724394338623
2021-03-23,-0.0094729207269229,-0.0002002139939156,0.0002002139939156,5009.246,15801396700,21.24,-71.8391,15113.14,650.36,12.4,-0.2,1.7,10.1,493.89919,0.0182610689000573,0.0157374484821413,-0.013415394495904,0.0087550856846743,-0.1043638542845445,1.010764965769274,0.8270369379863096,0.0194612123261666,-0.285714507573858,中性,0.0059949894979365
2021-03-24,-0.0160824603143865,-0.0030536217564346,0.0030536217564346,4928.685,15938598200,21.65,50.0575,15117.72,652.28,12.4,-0.2,1.7,10.1,493.89919,0.0178288079613275,0.0157343375504376,-0.0337298823759572,-0.0138880277298234,-0.0949788495096104,1.0063784521772638,0.8488895081060495,0.0211890189776786,-0.2945010254445488,中性,0.0100902602051832
2021-03-25,-0.0004743658805544,0.0005559094842221,0.0005559094842221,4926.347,13294518900,21.36,27.485100000000003,15078.53,652.82,12.4,-0.2,1.7,10.1,493.89919,0.017685366089776,0.0156944957439235,-0.0422244676000025,-0.0392652038202824,-0.1013363602078482,0.8501172991390341,0.7269981458281657,0.013620437212401,0.8276708914887024,中性,0.0003568131228535
2021-03-26,0.0226624312091698,0.0063896490167993,0.0063896490167993,5037.99,14592669700,20.19,64.3014,15055.35,653.76,12.4,-0.2,1.7,10.1,493.89919,0.0181111874473083,0.0159670267105895,0.0066307050941973,-0.0201445501025442,-0.0543946362295003,0.9554247477544644,0.8127276337894799,0.0192306852534443,-0.3089554831064197,中性,0.0155300103922518
2021-03-29,0.001763997149657,-0.0032001271134691,0.0032001271134691,5046.877,14338821500,20.29,-58.4246,15072.57,654.16,12.4,-0.2,1.7,10.1,493.89919,0.0176455117089337,0.0159325789630992,-0.001603318563037,0.0031559487311123,-0.0680000738362432,0.9692845720138596,0.8062401576655401,0.0151111271386245,-0.2551705259854537,中性,0.0012302246385151
2021-03-30,0.0094815070785359,0.0032575892560249,0.0032575892560249,5094.729,13861856000,20.23,38.0722,15074.95,656.41,12.4,-0.2,1.7,10.1,493.89919,0.0177251935868209,0.0159688725601796,0.0173511092424217,0.0039357147465177,-0.0457566629800333,0.9622751952854084,0.7923170787988508,0.0143760345250945,-0.366643154606306,中性,0.0068399982502602
2021-03-31,-0.0091011710338273,-0.0048297276794149,0.0048297276794149,5048.361,14133574300,19.89,-79.0316,15096.84,657.13,12.4,-0.2,1.7,10.1,493.89919,0.0170374597452836,0.0160041996480093,0.0243323985229809,-0.0093974838529762,-0.0740335527084244,1.0063574756863003,0.8203614238156794,0.0139338292170468,-0.2309479540511378,中性,0.0064393980182545
2021-04-01,0.0123636166272578,0.0052687228589103,0.0052687228589103,5110.777,12032489000,19.14,-79.0316,15072.3,655.84,12.4,-0.2,1.7,10.1,488.22677,0.0160705434249215,0.0159810578562156,0.0371703810307932,-0.0050540865692092,-0.0302135347997054,0.8724327044530057,0.7176625558229998,0.0114575533231052,-1.0609765913466986,恐惧,0.0102751946228729
2021-04-02,0.0099358668946032,0.0047257485331768,0.0047257485331768,5161.557,12700225400,19.27,-79.0316,15040.56,656.49,12.4,-0.2,1.7,10.1,488.22677,0.0162636006478518,0.0158400956822718,0.0244438167162266,0.031074521810424,-0.0168860759475116,0.9468316609198284,0.7749666670022152,0.0103619896089494,-0.4604941513588428,中性,0.0078233783902789
2021-04-06,-0.0041101938814198,-0.0037012272668713,0.0037012272668713,5140.342,10983421000,19.59,-79.0316,15108.23,655.27,12.4,-0.2,1.7,10.1,488.22677,0.0142186236211403,0.0157837410024966,0.0185696256851497,0.0169663071221126,0.0137326081287169,0.8619644549090087,0.695765089612735,0.010859005101217,-0.6820157100913395,中性,0.0037421800379133
2021-04-07,-0.0071199542754157,-0.0061607146386348,0.0061607146386348,5103.743,14576374800,18.93,-28.1583,15164.38,653.84,12.4,-0.2,1.7,10.1,488.22677,0.0133797285587668,0.0155991333147112,0.001968164331198,0.0193192735736198,0.0280743592582941,1.1312479186904492,0.9488981573401186,0.0149817496688214,-0.2018559782762312,中性,0.0048845850721509
2021-04-08,0.001658782583684,0.0008170254523143,0.0008170254523143,5112.209,14177104700,18.59,-17.0292,15170.44,654.63,12.4,-0.2,1.7,10.1,488.22677,0.0133250757893427,0.0155485909564976,0.0127281179487094,0.0370605164716904,0.0231724887418669,1.099518332937956,0.9314430183889456,0.0131174214512746,-0.0481859108263978,中性,0.0011700432625598
2021-04-09,-0.0150369439121129,-0.0058833196333866,0.0058833196333866,5035.337,12841650900,18.52,-8.07149999999998,15148.24,654.09,12.4,0.4,4.4,10.1,488.22677,0.0125495777434028,0.0154604810336307,-0.0146724425906613,0.0224979384401319,-0.0167672653801504,0.9836007604235624,0.8610085924540114,0.0154803938644028,-0.207118006767283,中性,0.0117095099603688
2021-04-12,-0.0173952607342865,-0.0064614642647821,0.0064614642647821,4947.746,15264431400,19.31,43.0422,15139.28,655.78,12.4,0.4,4.4,9.4,488.22677,0.0130290634056243,0.0155964251969247,-0.0420035702195511,-0.0175597535033245,-0.0377043036058687,1.1249823319973484,1.040323118227202,0.0227556143747071,-1.0346800666619238,恐惧,0.0113959441255614
2021-04-13,-0.0016375133242489,0.0031905707836835,0.0031905707836835,4939.644,13291935800,19.43,84.7105,15086.18,654.54,12.4,0.4,4.4,9.4,488.22677,0.0121816582990888,0.0155588008228722,-0.0395308896623802,-0.0209612639772305,-0.0178053152461181,0.9473736309800462,0.9284275593230916,0.0142402974789275,0.0963373112493328,中性,0.0012319600010774
2021-04-14,0.0082969541934598,0.0023345873832127,0.0023345873832127,4980.628,12086083800,19.17,57.3138,15098.86,653.62,12.4,0.4,4.4,9.4,488.22677,0.0121652079445644,0.0151101550795649,-0.0241139811935046,-0.0221458168623065,-0.0182101021157887,0.8931324467394289,0.8563209732549929,0.0094064443279039,0.187575727461335,中性,0.0068648822321254
2021-04-15,-0.0063554234526247,-0.0011653596458345,0.0011653596458345,4948.974,10882938400,19.38,-9.50110000000001,15107.76,652.97,12.4,0.4,4.4,9.4,488.22677,0.0121600082018861,0.0151203700325817,-0.0321281872298133,-0.0194000692811039,-0.0287975531340801,0.8453812968001264,0.7822530261338134,0.0140649354795559,0.6115486059300101,中性,0.0058398046731797
2021-04-16,0.0034768822790338,-0.0046520078494396,0.0046520078494396,4966.181,11123992400,18.91,71.5256,15085.43,652.88,12.4,0.4,4.4,9.4,488.22677,0.0120155583074554,0.0149611654151767,-0.0136143610386665,-0.0282868036293278,-0.0333408901985371,0.8877974594794804,0.8087828438428842,0.0123259703985818,0.0058508343872603,中性,0.0031255705272091
2021-04-19,0.0243317752615139,0.0094684318716176,0.0094684318716176,5087.017,15476982400,19.54,163.1568,15133.31,652.33,12.4,0.4,4.4,9.4,488.22677,0.0118984555944459,0.0153276400443909,0.0281126749571339,-0.0138908952624171,0.0171836265480068,1.2310297910534498,1.129132582667722,0.0289883049339131,0.6776085880157667,中性,0.0157212657045561
2021-04-20,-0.0007179059948099,0.0006065900798678,0.0006065900798678,5083.365,13654170000,19.51,-4.97479999999996,15157.51,651.03,12.4,0.4,4.4,9.4,488.22677,0.0117049672949835,0.0152448459113569,0.029032282286573,-0.0104986073758072,0.0064676997463054,1.0798220560185474,1.0074899113369853,0.0119869417206909,0.1023390601666643,中性,0.0005257778354963
2021-04-21,0.0030255549227726,0.0030292981457396,0.0030292981457396,5098.745,12463727700,19.68,-10.5671,15169.88,650.46,12.4,0.4,4.4,9.4,488.22677,0.0114860154104917,0.0151516544830274,0.0237608830158858,-0.0003530981776187,0.018966175396001,0.9798249077841902,0.9311171458766236,0.0122716472386831,-0.33299528841716,中性,0.0024274879840103
2021-04-22,-0.0018633997189504,0.0003871495290908,0.0003871495290908,5089.244,12116764500,19.61,-15.9668,15200.22,649.02,12.4,0.4,4.4,9.4,488.22677,0.0107956910873274,0.0151144842183379,0.0282529067495601,-0.0038752804802532,0.0331852359914371,0.9344216437635988,0.9183063485911676,0.0102347224853043,-0.5642981043957437,中性,0.0015378690565046
2021-04-23,0.0090797375798843,0.0064674137140605,0.0064674137140605,5135.453,12205699100,19.69,78.5946,15159.59,649.34,12.4,0.4,4.4,9.4,488.22677,0.0109071174832843,0.0150044894946711,0.0338557620504106,0.020241401011744,0.042739339451876,0.9258336588584348,0.92887906622117,0.0123634662803846,-0.6738027602490197,中性,0.007438932834158
2021-04-26,-0.0113360982955156,-0.0018374157340029,0.0018374157340029,5077.237,15138196700,20.6,32.041,15190.6,649.13,12.4,0.4,4.4,9.4,488.22677,0.0101638493258599,0.0150582489705731,-0.0018121115066189,0.026300563450515,0.0087408099471905,1.1542032305742371,1.1496617747436926,0.0213005617031468,-0.2996325835140413,中性,0.0074884073183668
2021-04-27,0.0026161867173031,0.002196270909696,0.002196270909696,5090.52,12396183700,20.01,35.1235,15166.1,649.24,12.4,0.4,4.4,9.4,488.22677,0.0101714884854799,0.0149922300146,0.001521981205494,0.0305542634920671,0.0095929995148366,0.963625118089552,0.9484172702695384,0.0104849799234657,-0.2664805167975172,中性,0.0021104775313253
2021-04-28,0.0056422526578816,0.0014428237941499,0.0014428237941499,5119.242,12062031800,19.54,20.0792,15181.1,648.53,12.4,0.4,4.4,9.4,488.22677,0.0100278727964764,0.0148203375544818,0.004138678940603,0.0278995619564889,0.0057537450941823,0.9435422360791896,0.9292497019712158,0.0117562326610072,-0.2955972008489866,中性,0.0046776967192887
2021-04-29,0.0087761039622662,0.0036176864824828,0.0036176864824828,5164.169,14009248000,19.61,50.8764,15155.19,647.15,12.4,0.4,4.4,9.4,488.22677,0.0099433371868025,0.0148674891521165,0.0147781826218197,0.0430310893713798,0.0236310200902759,1.0643487802872351,1.0797788545842164,0.0110253944051792,-0.1098471879650145,中性,0.0062645075326428
2021-04-30,-0.0078773564536714,0.0001933770722619,0.0001933770722619,5123.489,16012162100,19.5,-16.122,15025.21,646.72,12.4,0.4,4.4,9.4,488.22677,0.009773943601498,0.0144927215593403,-0.002178911411736,0.0316768506386745,0.0033900470093466,1.1500045226206392,1.21551355387398,0.0133352486947859,-0.303704424334821,中性,0.004919608235587
2021-05-06,-0.0121723692585267,-0.0105555335102388,0.0105555335102388,5061.124,15882263000,19.24,1.84290000000001,15111.31,648.95,12.4,0.4,4.4,9.4,492.67571,0.0098610630100993,0.014559696942958,-0.0030151823747471,-0.0048272938813661,-0.0187181891437833,1.128612613732486,1.1912648972373538,0.0188675479992191,-0.3148585642483189,中性,0.0076641277496328
2021-05-07,-0.0128570254354566,-0.0063452099294374,0.0063452099294374,4996.053,17225832100,19.07,3.80440000000002,15096.5,646.78,12.4,0.4,4.4,9.4,492.67571,0.0101974771945745,0.0145379356115799,-0.0184883945275069,-0.0169664133220128,-0.02746502069782,1.145463491456492,1.262484712428851,0.019557438642064,-0.6571806881437569,中性,0.0074638051507866
2021-05-10,-0.0007267737151708,-0.0033934411618214,0.0033934411618214,4992.422,17082058500,18.98,45.2668,15149.38,644.25,12.4,0.4,4.4,9.4,492.67571,0.0101076624879865,0.0143730842233656,-0.0248574209005594,-0.0207187419599563,-0.0210718401375751,1.0648127097913689,1.2405565975374644,0.0131591439986443,-0.5052028511785805,中性,0.0004254602659104
2021-05-11,0.006136901087288,0.0020954669061599,0.0020954669061599,5023.06,15152649700,19.19,-47.8075,15166.87,642.54,12.4,0.9,6.8,9.4,492.67571,0.0102198864866522,0.0144056434630573,-0.0274966237755376,-0.0127184411537178,-0.0165937216339711,0.9312676629815148,1.096552043850417,0.0214170246821657,0.057849824599429,中性,0.0040500514489475
2021-05-12,0.0042778704614316,-0.0017961973713731,0.0017961973713731,5044.548,12661908600,19.42,-4.2811999999999895,15203.02,642.58,12.4,0.9,6.8,8.1,492.67571,0.0097063825237999,0.0144236814891219,-0.0153413968604344,-0.0175203082721705,0.0027210927395735,0.8116117790571572,0.9169008681766636,0.0110541122812192,0.2555764099483172,中性,0.0033785352560763
2021-05-13,-0.0102237108260243,-0.0006316263821818,0.0006316263821818,4992.974,13227940600,19.44,-56.3952,15220.67,646.12,12.4,0.9,6.8,8.1,492.67571,0.0091406251590462,0.0144642142779954,-0.013392738427932,-0.0164079208026792,0.0098926426478357,0.8777619258358312,0.9650050702077736,0.0093407255875956,0.0207447346137677,中性,0.007728875669448
2021-05-14,0.0235563013146071,0.0058162921705129,0.0058162921705129,5110.59,15942618000,19.62,90.3354,15226.44,645.25,12.4,0.9,6.8,8.1,492.67571,0.0104705794945557,0.0146737008231596,0.0230205883221317,0.0045321937946247,0.0350864572866919,1.0762269462755831,1.1519089040721862,0.0257678663324587,0.0123027695930083,中性,0.0147756794490134
2021-05-17,0.014557027662168,0.0067527108779592,0.0067527108779592,5184.985,15388963400,20.41,25.7803,15272.97,643.07,12.4,0.9,6.8,8.1,492.67571,0.0107658609148605,0.0145073626290983,0.0383043896994705,0.0134469687989111,0.0413465307554,1.0631543320627177,1.098794401507613,0.0176257019065629,0.1156807125179077,中性,0.0094593945568601
2021-05-18,0.0005045337643214,-0.0027357289590685,0.0027357289590685,5187.601,11840426100,20.04,25.7803,15327.31,643.57,12.4,0.9,6.8,8.1,492.67571,0.0105912528872835,0.014198502478468,0.032672022376504,0.0051753986009663,0.0482064879723462,0.8572334039203438,0.8425436021899573,0.0086513978233868,-1.0609532684375451,恐惧,0.0004261111551732
2021-05-19,-0.0029549304196678,0.0021595293132773,0.0021595293132773,5172.272,11872998300,19.52,25.7803,15386.53,642.55,12.4,0.9,6.8,8.1,492.67571,0.01065462123496,0.0141842945173328,0.0254392214954044,0.0100978246349699,0.0417746752736445,0.8695243816224109,0.8426158979451384,0.0081043688344309,-0.8179229188879468,中性,0.002488781978237
2021-05-20,0.002733808276131,0.0038790774542629,0.0038790774542629,5186.412,13845477500,19.39,-15.2457,15397.77,644.64,12.4,0.9,6.8,8.1,492.67571,0.0092884697530297,0.014188673785621,0.0383967405975598,0.0250040021696277,0.0201767082882615,1.0048904316512466,0.9883226711652068,0.0095553534890787,-0.2204710150404551,中性,0.0019745135378184
2021-05-21,-0.0100771014720774,-0.004263777963062,0.004263777963062,5134.148,12476848500,19.18,-5.78310000000005,15390.9,643.0,12.4,0.9,6.8,8.1,492.67571,0.009610231309073,0.0136901603886375,0.0047633378108752,0.0277839261330069,0.010817512810994,0.9535271746194478,0.8943849259444608,0.0181227732429996,-0.2869383074141804,中性,0.0080766400842948
2021-05-24,0.0041759606462454,0.0010998600690856,0.0010998600690856,5155.588,12674233600,19.3,18.8623,15448.74,644.08,12.4,0.9,6.8,8.1,492.67571,0.0096293094540097,0.0137064438167821,-0.0056177292050473,0.0326866604944232,0.0119679185344668,1.0105435204703608,0.907849228998397,0.0122583495810758,-0.2601105663934515,中性,0.0032948427321439
2021-05-25,0.0315948442738249,0.0075590358946322,0.0075590358946322,5318.478,18299683900,20.61,217.2333,15442.49,642.83,12.4,0.9,6.8,8.1,492.67571,0.0118332606140489,0.0139728383822267,0.0254725813044561,0.0581446036809601,0.0454261625272423,1.3228194659783012,1.2824000787965069,0.0306172179334011,0.8857801172164904,中性,0.0172652404525003
2021-05-26,0.0003976701605232,-0.002957217476569,0.002957217476569,5320.593,16960709600,20.75,91.0324,15497.18,640.99,12.4,0.9,6.8,8.1,492.67571,0.0117291404344944,0.0139498040820419,0.0288251818846473,0.0542644033800517,0.0367440951078812,1.1420283819859558,1.16908959774822,0.0066806463114168,0.3538921184672683,中性,0.0002344655205483
2021-05-27,0.0033154199165394,-0.0009964255249237,0.0009964255249237,5338.233,14846285500,21.0,146.2735,15564.82,640.3,12.4,0.9,6.8,8.1,492.67571,0.0113132382371631,0.0135984437404582,0.0294067935250558,0.0678035341226156,0.0513956133199363,0.9863624218286772,1.0243744385715718,0.0173139688732206,-0.3242359728466841,中性,0.0022331645963156
2021-05-28,-0.0032115495895365,-0.0009762120818367,0.0009762120818367,5321.089,16460580600,22.48,-5.26250000000004,15593.97,638.58,12.4,0.9,6.8,8.1,492.67571,0.0113867913536144,0.0134555383567938,0.0362723454075967,0.0410356832184719,0.0455678770130967,1.0386339236727054,1.120053422731329,0.0134605904919087,-0.0395302652361248,中性,0.0019510548671269
2021-05-31,0.0019697095838839,-0.0021107906627289,0.0021107906627289,5331.57,14460326900,22.95,52.108,15695.52,636.82,12.4,0.9,6.8,8.1,492.67571,0.0113592686258132,0.0133567354511206,0.0340660943452352,0.0284483651401878,0.041895333939099,0.8923088743362732,0.9759833986952108,0.0093675971618115,-0.879702297848412,中性,0.0013621473411392
2021-06-01,0.0018962519483005,-0.0006585976607551,0.0006585976607551,5341.68,14383147400,22.71,11.0267,15775.14,635.72,12.4,0.9,6.8,8.1,413.07234,0.0112499338309637,0.0131211704869563,0.0043675020197108,0.0298400833241669,0.0350154819251333,0.9326255705245876,0.9695508804206132,0.0139457998232765,-0.306711635635676,中性,0.0013183845618522
2021-06-02,-0.0096797262284524,-0.0020719535876316,0.0020719535876316,5289.974,13775431900,21.37,-20.1384,15789.13,637.73,12.4,0.9,6.8,8.1,413.07234,0.011337994405785,0.0125314514609399,-0.0057098943692649,0.0231152875153823,0.0332131121503523,0.9317069995628574,0.9356390647126634,0.0162297584071302,-0.1936974924172835,中性,0.0070268041675357
2021-06-03,-0.0065573101115431,-0.0029638977931945,0.0029638977931945,5255.286,14196887800,20.53,15.2114,15799.88,638.11,12.4,0.9,6.8,8.1,413.07234,0.0110431168486373,0.0125530750612112,-0.0155826243973475,0.0138241691277082,0.0388281712973359,0.9687220388220462,0.9698155503597228,0.011283305989436,-0.1793268283053229,中性,0.0046188363280177
2021-06-04,0.0051359716673839,0.0030063543344807,0.0030063543344807,5282.277,14473208700,20.74,30.6697,15773.92,640.72,12.4,0.9,6.8,8.1,413.07234,0.0104933120360627,0.0117073889230651,-0.007235103140427,0.0290372422671696,0.0568211684001765,1.0151080918403703,0.9980752827068587,0.0214417002364699,-0.2762626788357192,中性,0.0035486060996163
2021-06-07,-0.0008803021878632,-0.0030229336210126,0.0030229336210126,5277.627,12770497100,21.28,-39.7177,15850.8,639.63,12.4,0.9,6.8,8.1,413.07234,0.010496115252087,0.0113423338530739,-0.0100851149121743,0.0239809794330608,0.0566676399274841,0.9174316710881488,0.8939456289838836,0.0083169954981659,-0.117593654534983,中性,0.0006893249189675
2021-06-08,-0.00862319371945,-0.00322389419765,0.00322389419765,5232.117,13055953200,21.77,3.0082,15857.14,639.09,12.4,0.9,6.8,8.1,413.07234,0.0107670235860045,0.0113868521979195,-0.0206045605799249,-0.0162370585602141,0.041907545120746,0.9561721696517932,0.920684264137037,0.0225340908851999,-0.1073271269249839,中性,0.0066047982765824
2021-06-09,0.0008279631361454,-0.002325854097199,0.002325854097199,5236.449,12182032100,20.95,28.1373,15865.1,639.56,12.4,1.3,9.0,8.1,413.07234,0.0107578493009622,0.0109387736659967,-0.010096871215327,-0.015806765584592,0.0384576377954597,0.913489182055738,0.8605127828852958,0.007257780988605,-0.1088149736202354,中性,0.0006796592960425
2021-06-10,0.0066871652908298,0.0012681041288362,0.0012681041288362,5271.466,13899196700,20.15,68.203,15910.66,639.72,12.4,1.3,9.0,8.3,413.07234,0.0104119235930234,0.0109615653957329,0.0031476041870458,-0.0124350202103017,0.0553685139123139,1.0469275992419012,0.9794874565132996,0.0132813149131569,-0.2327944518270194,中性,0.0048111883263223
2021-06-11,-0.0088709668240295,-0.0030244355692783,0.0030244355692783,5224.703,18080717300,20.31,-30.3207,15871.54,638.56,12.4,1.3,9.0,8.3,413.07234,0.0094882703341967,0.0106482786982494,-0.0108593343043676,-0.0180944374447947,0.0229412457736771,1.291693925709091,1.2646351877983115,0.0119633594483744,-0.6982693565267295,中性,0.0049063135476541
2021-06-15,-0.0111284794561528,-0.0018829836720476,0.0018829836720476,5166.56,14288005800,19.89,-51.5369,15943.8,640.7,12.4,1.3,9.0,8.3,413.07234,0.0093143711677907,0.0107023841836229,-0.0211075115726572,-0.0311926264848315,-0.0027442613446436,0.9990787320304824,1.0032209625378483,0.0170506100771114,-0.2436215139553365,中性,0.0077886862672975
2021-06-16,-0.016658860053885,-0.0059097061666586,0.0059097061666586,5080.491,12514798500,20.78,-4.05169999999998,15893.15,640.78,12.4,1.3,9.0,8.3,413.07234,0.0100163460365752,0.0109113956105402,-0.0291431779070922,-0.0497477384870171,-0.0199076551628502,0.8817616090706352,0.8766411515888719,0.0174189856846514,0.3472063510662555,中性,0.0133113290268996
